DATE,AAPL US Equity,GOOG US Equity,MSFT US Equity,IBM US Equity,GE US Equity,UKX Index,SPX Index,SPTSX Index,DJI Index,DAX Index
2000-11-28,1.3348,#N/A N/A,35.3438,98.4375,47.2215,6374.7,1348.97,9127.4,10546.07,6696.91
2000-11-29,1.2879,#N/A N/A,33.5,97.875,47.8823,6249.8,1336.09,8925.2,10507.58,6625.56
2000-11-30,1.2545,#N/A N/A,32.5313,99.8125,47.7622,6164.9,1341.91,8821.1,10629.11,6598.32
2000-12-01,1.1786,#N/A N/A,28.6875,93.5,47.642,6142.2,1314.95,8819.9,10414.49,6372.33
2000-12-04,1.2188,#N/A N/A,28.3125,95.625,49.0238,6170.4,1315.23,8941.2,10373.54,6512.91
2000-12-05,1.192,#N/A N/A,28.2188,98.375,49.6246,6158.7,1324.97,8944.7,10560.1,6408.1
2000-12-06,1.2143,#N/A N/A,29.9375,103.375,52.0277,6299,1376.54,9279,10898.72,6637.09
2000-12-07,1.0223,#N/A N/A,28.3438,96.75,51.8475,6273.3,1351.46,9230.6,10664.38,6622.25
2000-12-08,1.0223,#N/A N/A,26.5625,95.375,51.4269,6231.4,1343.55,9166.8,10617.36,6566.08
2000-12-11,1.0759,#N/A N/A,27.2188,97,53.0491,6288.3,1369.89,9548.7,10712.91,6691.25
2000-12-12,1.0848,#N/A N/A,29.0313,95,53.1692,6370.3,1380.2,9581.9,10725.8,6782.52
2000-12-13,1.0982,#N/A N/A,29.1875,93.875,50.7661,6390.4,1371.18,9343,10768.27,6733.59
2000-12-14,1.0714,#N/A N/A,28.625,91.25,50.9463,6403,1359.99,9098.1,10794.44,6620.21
2000-12-15,1.0313,#N/A N/A,27.75,92.4375,49.4444,6263.8,1340.93,9069.4,10674.99,6469.95
2000-12-18,1.0045,#N/A N/A,24.5938,87.8125,47.8823,6175.8,1312.15,9020,10434.96,6331.3
2000-12-19,1.0179,#N/A N/A,23.9063,90.5,49.0238,6246.5,1322.74,9008.6,10645.42,6390.25
2000-12-20,1,#N/A N/A,22.4063,90.125,48.1827,6295,1305.6,8886.4,10584.37,6479.28
2000-12-21,1.0268,#N/A N/A,20.75,86,45.5994,6176.7,1264.74,8642.5,10318.93,6248.76
2000-12-22,1.0045,#N/A N/A,21.7188,81.5625,46.0199,6115.5,1274.86,8599.7,10487.29,6200.71
2000-12-25,1.0045,#N/A N/A,21.7188,81.5625,46.0199,6115.5,1274.86,8599.7,10487.29,6200.71
2000-12-26,1.0714,#N/A N/A,23.2188,89,46.9812,6115.5,1305.97,8599.7,10635.56,6200.71
2000-12-27,1.0491,#N/A N/A,23.4375,84.8125,47.4017,6097.5,1315.19,8769.9,10692.44,6251.4
2000-12-28,1.058,#N/A N/A,23.2188,84.6875,46.3203,6218.2,1328.92,8857.1,10803.16,6328.16
2000-12-29,1.058,#N/A N/A,22.2813,85.25,46.5606,6223.2,1334.22,8876.1,10868.76,6371.64
2001-01-01,1.058,#N/A N/A,22.2813,85.25,46.5606,6223.2,1334.22,8876.1,10868.76,6371.64
2001-01-02,1.0625,#N/A N/A,21.6875,85,46.08,6222.5,1320.28,8933.7,10786.85,6433.61
2001-01-03,1.0625,#N/A N/A,21.6875,84.8125,42.0547,6174.7,1283.27,8611.5,10646.15,6289.82
2001-01-04,1.1696,#N/A N/A,23.9688,94.625,45.9598,6039.9,1347.56,8937.8,10945.75,6434.96
2001-01-05,1.2188,#N/A N/A,24.2188,93.1875,46.2001,6185.6,1333.34,8905.7,10912.41,6376.54
2001-01-08,1.1696,#N/A N/A,24.5625,94,45.4792,6198.1,1298.35,8690.2,10662.01,6382.31
2001-01-09,1.183,#N/A N/A,24.4688,93.5625,43.797,6149.6,1295.86,8671.7,10621.35,6392.17
2001-01-10,1.2277,#N/A N/A,25.9063,92.5625,42.8958,6088.1,1300.8,8572,10572.55,6404.52
2001-01-11,1.183,#N/A N/A,26.4375,93.4375,42.9559,6059.9,1313.27,8600.8,10604.27,6320.07
2001-01-12,1.2857,#N/A N/A,27.5,93.6875,44.7583,6114.9,1326.82,8805.4,10609.55,6465.21
2001-01-15,1.2857,#N/A N/A,27.5,93.6875,44.7583,6165.5,1326.82,8716.4,10609.55,6490.03
2001-01-16,1.2277,#N/A N/A,26.75,93.8125,43.9172,6170.3,1318.32,8778.5,10525.38,6522.87
2001-01-17,1.2232,#N/A N/A,26.2813,92.75,45.5393,6083.3,1326.65,8744,10652.66,6502.89
2001-01-18,1.2009,#N/A N/A,26.4688,96.6875,44.8784,6197.4,1329.47,8879.4,10584.34,6653.38
2001-01-19,1.3348,#N/A N/A,27.75,108.3125,45.7796,6209.9,1347.97,8899.1,10678.28,6635.76
2001-01-22,1.3929,#N/A N/A,30.5,111.25,45.1788,6209.3,1342.54,9161.1,10587.59,6651.53
2001-01-23,1.375,#N/A N/A,30.0625,108.5625,43.9773,6232,1342.9,9121,10578.24,6675
2001-01-24,1.4643,#N/A N/A,30.2813,109.0625,44.8784,6214.7,1360.4,9268.8,10649.81,6722.41
2001-01-25,1.4643,#N/A N/A,31.4688,110.4375,44.518,6264.4,1364.3,9306.2,10646.97,6706.67
2001-01-26,1.4241,#N/A N/A,30.9063,110.75,44.1575,6255.6,1357.51,9183.4,10729.52,6727.49
2001-01-29,1.3973,#N/A N/A,32,114.1875,42.8958,6294.3,1354.95,9158.2,10659.98,6695.2
2001-01-30,1.5491,#N/A N/A,32.25,114.98,42.6603,6317,1364.17,9302.2,10702.19,6750.96
2001-01-31,1.5536,#N/A N/A,31.6875,116.61,44.4579,6334.5,1373.73,9348.4,10881.2,6739.3
2001-02-01,1.5446,#N/A N/A,30.5313,112,44.1983,6297.5,1366.01,9321.87,10887.36,6795.14
2001-02-02,1.5089,#N/A N/A,31.1875,114.05,44.4387,6251.8,1373.47,9287.7,10983.62,6704.68
2001-02-05,1.4732,#N/A N/A,30.4063,110.27,44.4867,6256.4,1349.47,9224.1,10864.1,6638.2
2001-02-06,1.442,#N/A N/A,30.9688,112.22,45.9959,6269.2,1354.31,9306.1,10965.85,6628.07
2001-02-07,1.5089,#N/A N/A,31.2813,114.19,45.7556,6293.4,1352.26,9301.4,10957.42,6693.03
2001-02-08,1.4821,#N/A N/A,32.3438,116.91,45.1308,6225.6,1340.89,9137.6,10946.72,6578.96
2001-02-09,1.4821,#N/A N/A,31.125,114.1,45.3134,6206.1,1332.53,9080.7,10880.55,6636.81
2001-02-12,1.3661,#N/A N/A,29.5625,112,43.8907,6164.3,1314.76,8957.6,10781.45,6497.07
2001-02-13,1.4063,#N/A N/A,29.375,114.9,45.6691,6241.4,1330.31,8999.9,10946.77,6564.91
2001-02-14,1.3661,#N/A N/A,29.0938,113.75,45.3326,6228.5,1318.8,8942.1,10903.32,6557.93
2001-02-15,1.3929,#N/A N/A,29.1875,115.1,44.4675,6176.2,1315.92,8911.5,10795.41,6479.87
2001-02-16,1.433,#N/A N/A,29.4063,116.78,46.1208,6197.9,1326.61,8967.3,10891.02,6591.67
2001-02-19,1.433,#N/A N/A,29.4063,116.78,46.1208,6088.3,1326.61,8393.2,10891.02,6439.26
2001-02-20,1.3571,#N/A N/A,28.6563,115,45.1788,6094,1301.53,8459.7,10799.82,6472.21
2001-02-21,1.308,#N/A N/A,27.9375,111.5,45.8421,5980.1,1278.94,8236.7,10730.88,6451.57
2001-02-22,1.3482,#N/A N/A,28.125,107.51,45.4672,5972.4,1255.27,8060.8,10526.58,6347.99
2001-02-23,1.3438,#N/A N/A,27.5938,108.9,45.2749,6003.1,1252.82,8133.3,10526.81,6277.99
2001-02-26,1.3438,#N/A N/A,28.375,104,44.3906,5943.7,1245.86,8028.8,10441.9,6075.34
2001-02-27,1.3929,#N/A N/A,29.7813,105.3,46.1208,5916.7,1267.65,8140.8,10642.53,6189.07
2001-02-28,1.3839,#N/A N/A,29.6875,102.59,46.1401,5941.2,1257.94,8065.7,10636.88,6220.48
2001-03-01,1.3036,#N/A N/A,29.5,99.9,44.6982,5917.9,1239.94,8078.7,10495.28,6208.24
2001-03-02,1.3393,#N/A N/A,29.6797,106.05,44.1311,5908.6,1241.23,8103.8,10450.14,6123.38
2001-03-05,1.375,#N/A N/A,28.3438,102.3,42.843,5858.6,1234.18,8006.9,10466.31,6159.02
2001-03-06,1.4554,#N/A N/A,28.7188,104.91,43.3332,5931.3,1241.41,8099.3,10562.3,6216.38
2001-03-07,1.5357,#N/A N/A,29.7188,106,43.66,6012,1253.8,8205.6,10591.22,6284.06
2001-03-08,1.5179,#N/A N/A,30.3438,107.55,44.1983,6001.8,1261.89,8301.8,10729.6,6305.64
2001-03-09,1.4866,#N/A N/A,29.625,106.47,44.0926,6003.2,1264.74,8227.6,10858.25,6267.06
2001-03-12,1.4464,#N/A N/A,28.3438,99.29,42.1124,5917.3,1233.42,8135.5,10644.62,6204.42
2001-03-13,1.3304,#N/A N/A,25.9688,95.49,38.0656,5826.5,1180.16,7930.3,10208.25,6046.56
2001-03-14,1.3973,#N/A N/A,27.0938,98.39,40.6898,5720.7,1197.66,7959.5,10290.8,5962.93
2001-03-15,1.4598,#N/A N/A,27,94.96,39.4401,5625.9,1166.71,7806.9,9973.46,5794.12
2001-03-16,1.4063,#N/A N/A,26.8438,95.56,39.4882,5729.2,1173.56,7823.1,10031.28,5889.95
2001-03-19,1.4018,#N/A N/A,27.2813,90.1,38.9787,5562.8,1150.53,7752.2,9823.41,5734.49
2001-03-20,1.4688,#N/A N/A,27.1563,92.6,39.5074,5551.6,1170.81,7911.1,9959.11,5657.29
2001-03-21,1.4063,#N/A N/A,26.3438,88.3,38.4981,5646.8,1142.62,7756.5,9720.76,5782.16
2001-03-22,1.4375,#N/A N/A,25.0313,89.08,37.4888,5540.7,1122.14,7665.5,9487,5622.09
2001-03-23,1.5446,#N/A N/A,27,89.1,36.2392,5314.8,1117.58,7665.7,9389.48,5388.02
2001-03-26,1.6429,#N/A N/A,28.2813,93.51,38.4404,5402.3,1139.83,7639.8,9504.78,5544.67
2001-03-27,1.5557,#N/A N/A,28.0313,95.4,38.6711,5576.6,1152.69,7686.6,9687.53,5726.97
2001-03-28,1.6336,#N/A N/A,29.125,99.5,40.286,5728.1,1182.17,7751.33,9947.54,5938.21
2001-03-29,1.5836,#N/A N/A,27.7813,94.41,39.94,5614,1153.29,7506.52,9785.35,5817.52
2001-03-30,1.6093,#N/A N/A,27.6875,95.04,39.7958,5588.4,1147.95,7444.78,9799.06,5879.3
2001-04-02,1.5764,#N/A N/A,27.3438,96.18,40.238,5633.7,1160.33,7608,9878.78,5829.95
2001-04-03,1.5421,#N/A N/A,27.9063,94.66,40.1803,5618.5,1145.87,7642.72,9777.93,5760.76
2001-04-04,1.4457,#N/A N/A,26.6875,90.39,38.1425,5463.1,1106.46,7444.38,9485.71,5553.46
2001-04-05,1.3929,#N/A N/A,25.9688,92,38.0656,5535.7,1103.25,7415.45,9515.42,5597.66
2001-04-06,1.4907,#N/A N/A,28.375,98.21,40.4687,5621.8,1151.44,7572.28,9918.05,5773.34
2001-04-09,1.4707,#N/A N/A,28.0938,97.95,39.5747,5601.5,1128.43,7474.75,9791.09,5698.88
2001-04-10,1.4671,#N/A N/A,28.575,96,40.3726,5663.3,1137.59,7538.09,9845.15,5781.01
2001-04-11,1.5743,#N/A N/A,29.84,99.05,42.1316,5803,1168.38,7745.75,10102.74,5913.84
2001-04-12,1.5571,#N/A N/A,30.02,97.43,41.5933,5788.1,1165.89,7712.68,10013.47,5951.16
2001-04-13,1.5571,#N/A N/A,30.02,97.43,41.5933,5788.1,1165.89,7712.68,10013.47,5951.16
2001-04-16,1.6014,#N/A N/A,31.09,96.2,42.9679,5788.1,1183.5,7835.22,10126.94,5951.16
2001-04-17,1.5314,#N/A N/A,30.395,96.75,42.9199,5766.6,1179.68,7790.46,10158.56,6002.3
2001-04-18,1.4571,#N/A N/A,30.74,99.7,43.6985,5761.1,1191.81,7819.06,10216.73,5935.58
2001-04-19,1.6279,#N/A N/A,32.715,106.5,46.0343,5890.2,1238.16,8131.17,10615.83,6164.88
2001-04-20,1.8371,#N/A N/A,34.02,114.47,46.6303,5871.6,1253.7,8147.68,10693.71,6181.91
2001-04-23,1.7886,#N/A N/A,34.5,114.83,46.2362,5879.8,1242.98,8099.44,10579.85,6127.97
2001-04-24,1.7321,#N/A N/A,34.125,112,45.3711,5871.3,1224.36,7929.8,10532.23,6051.48
2001-04-25,1.7164,#N/A N/A,33.775,112.67,44.208,5840.3,1209.47,7891.67,10454.34,6124.57
2001-04-26,1.7657,#N/A N/A,34.845,114.85,45.9574,5827.5,1228.75,7945.27,10625.2,6115.19
2001-04-27,1.7636,#N/A N/A,34.565,113.74,47.3897,5868.3,1234.52,7960.32,10692.35,6123.66
2001-04-30,1.8714,#N/A N/A,33.56,116.2,48.0145,5951.4,1253.05,7967.34,10810.05,6175.24
2001-05-01,1.8207,#N/A N/A,33.875,115.14,46.6495,5966.9,1249.46,7946.63,10734.97,6175.24
2001-05-02,1.8521,#N/A N/A,35.085,118.51,47.0148,5928,1266.44,7946.33,10898.34,6264.51
2001-05-03,1.8993,#N/A N/A,34.88,115.4,47.1974,5904.2,1267.43,8018.44,10876.68,6213.84
2001-05-04,1.7829,#N/A N/A,34.265,113.7,46.6207,5765.8,1248.58,7955.5,10796.65,6089.17
2001-05-07,1.8393,#N/A N/A,35.375,115.86,47.9953,5765.8,1266.61,7981.68,10951.24,6138.28
2001-05-08,1.7829,#N/A N/A,35.69,115.9,48.0241,5870.3,1263.51,8022.6,10935.17,6122.62
2001-05-09,1.755,#N/A N/A,36.03,117.7,47.5627,5886.4,1261.2,8064.2,10883.51,6108.72
2001-05-10,1.7129,#N/A N/A,35.2,116.98,47.5147,5893.7,1255.54,8070.64,10866.98,6063.94
2001-05-11,1.6429,#N/A N/A,35,115.2,47.8992,5964,1255.18,8121.48,10910.44,6165.18
2001-05-14,1.6321,#N/A N/A,34.7,111.81,47.1109,5896.8,1245.67,8023.67,10821.31,6141.02
2001-05-15,1.6636,#N/A N/A,34.36,112.56,47.803,5690.5,1248.92,8010,10877.33,6064.68
2001-05-16,1.6557,#N/A N/A,34.135,113.58,48.2068,5842.9,1249.44,8041.71,10872.97,6070.38
2001-05-17,1.7214,#N/A N/A,34.58,115.8,50.1869,5884,1284.99,8146.02,11215.92,6148.44
2001-05-18,1.6821,#N/A N/A,34.0849,115.07,50.0908,5904.5,1288.49,8228.99,11248.58,6173.81
2001-05-21,1.6807,#N/A N/A,34.045,117.44,50.9367,5915,1291.96,8228.99,11301.74,6186.87
2001-05-22,1.6829,#N/A N/A,34.395,119.04,51.3308,5941.6,1312.83,8270.55,11337.92,6249.87
2001-05-23,1.6786,#N/A N/A,35.155,118.01,50.6387,5976.6,1309.38,8395.31,11257.24,6270.59
2001-05-24,1.6593,#N/A N/A,34.85,117.4,49.3603,5897.4,1289.05,8348.56,11105.51,6215.25
2001-05-25,1.6571,#N/A N/A,35.86,119.6,49.4083,5915.9,1293.17,8346.81,11122.42,6278.9
2001-05-28,1.6571,#N/A N/A,35.86,119.6,49.4083,5915.9,1293.17,8292.84,11122.42,6223.57
2001-05-29,1.6257,#N/A N/A,35.455,117.8,48.0145,5889.8,1277.89,8291.14,11005.37,6216.83
2001-05-30,1.5336,#N/A N/A,35.17,115.27,47.7454,5863.9,1267.93,8252.01,11039.14,6120.33
2001-05-31,1.4129,#N/A N/A,34.595,112.65,47.1205,5796.9,1248.08,8101.41,10872.64,6041.22
2001-06-01,1.425,#N/A N/A,34.59,111.8,47.1013,5796.1,1255.82,8161.87,10911.94,6123.26
2001-06-04,1.4921,#N/A N/A,35.17,112.89,47.1013,5809.6,1260.67,8250.94,10990.41,6125.17
2001-06-05,1.4757,#N/A N/A,35.39,113.64,47.5339,5856.5,1267.11,8301.21,11061.52,6177.74
2001-06-06,1.4957,#N/A N/A,36.3,116.97,47.2743,5922.5,1283.57,8258.82,11175.84,6242.13
2001-06-07,1.4807,#N/A N/A,36.18,117.5,46.861,5901.5,1270.03,8194.39,11070.24,6192.44
2001-06-08,1.5471,#N/A N/A,36.84,117.25,47.0148,5948.3,1276.96,8191.49,11090.74,6184.25
2001-06-11,1.5229,#N/A N/A,36.595,116.1,46.2746,5950.6,1264.96,8128.37,10977,6187.21
2001-06-12,1.4314,#N/A N/A,36.06,117.36,45.5633,5860.5,1254.39,8091.82,10922.09,6162.74
2001-06-13,1.4507,#N/A N/A,36.04,117.25,46.8802,5804,1255.85,8094.78,10948.38,6059.15
2001-06-14,1.4621,#N/A N/A,35.345,116.54,45.9959,5820.2,1241.6,8012.74,10871.62,6111.94
2001-06-15,1.42,#N/A N/A,34.45,115.75,46.9667,5752.5,1219.87,7920.05,10690.13,6031.27
2001-06-18,1.46,#N/A N/A,34.01,113.6,46.9187,5723,1214.36,7816.08,10623.64,5915.18
2001-06-19,1.4521,#N/A N/A,33.44,114.27,47.1013,5671.6,1208.43,7707.09,10645.38,5869.04
2001-06-20,1.4421,#N/A N/A,33.66,114.84,46.9764,5680.4,1212.58,7702.87,10596.67,5922.53
2001-06-21,1.5479,#N/A N/A,34.705,113.09,48.8027,5699.6,1223.14,7675.65,10647.33,5876.04
2001-06-22,1.6064,#N/A N/A,34.92,112.6,49.2641,5641.4,1237.04,7706.92,10715.43,5926.38
2001-06-25,1.59,#N/A N/A,34.415,112.87,49.8505,5665.7,1225.35,7739.66,10604.59,5941.77
2001-06-26,1.7136,#N/A N/A,34.425,112.65,48.3029,5661.9,1218.6,7697.69,10504.22,5902.32
2001-06-27,1.6964,#N/A N/A,35.07,113.04,46.8995,5555.7,1216.76,7612.01,10472.48,5847.79
2001-06-28,1.6671,#N/A N/A,35.57,113.52,46.39,5607.9,1211.07,7530.56,10434.84,5833.1
2001-06-29,1.6814,#N/A N/A,36.37,115.1,46.9764,5638.4,1226.2,7600.05,10566.21,5971.77
2001-07-02,1.6607,#N/A N/A,36.5,113,46.861,5642.5,1224.42,7600.05,10502.4,6058.38
2001-07-03,1.7071,#N/A N/A,35.3,114.35,48.2548,5716.7,1236.71,7736.35,10593.72,6109.5
2001-07-04,1.7071,#N/A N/A,35.3,114.35,48.2548,5639.9,1236.71,7748.32,10593.72,6056.84
2001-07-05,1.7029,#N/A N/A,35.235,112.98,47.5916,5600.5,1234.45,7730.61,10571.11,6015.72
2001-07-06,1.6564,#N/A N/A,34.255,112.1,46.5919,5549.6,1219.24,7682.97,10479.86,5999.19
2001-07-09,1.5736,#N/A N/A,33.03,106.5,45.0731,5479.2,1190.59,7594.12,10252.68,5862.1
2001-07-10,1.6214,#N/A N/A,32.845,104.72,45.0346,5468.9,1198.78,7640.68,10299.4,5869.86
2001-07-11,1.51,#N/A N/A,32.24,101.96,43.9869,5467.9,1181.52,7558.69,10175.64,5816.32
2001-07-12,1.61,#N/A N/A,33.25,103.85,42.8814,5391.9,1180.18,7570.78,10241.02,5801.8
2001-07-13,1.74,#N/A N/A,35.8,107.25,45.1788,5481.6,1208.14,7670.82,10478.99,5889.88
2001-07-16,1.775,#N/A N/A,35.67,108.53,45.6114,5537,1215.68,7765.63,10539.06,5928.01
2001-07-17,1.7114,#N/A N/A,35.59,107.82,44.429,5517.1,1202.45,7643.68,10472.12,5853.76
2001-07-18,1.7929,#N/A N/A,35.91,108.53,44.3233,5427.8,1214.44,7694.13,10606.39,5846.66
2001-07-19,1.485,#N/A N/A,35.285,104.28,44.3618,5404.6,1207.71,7620.47,10569.83,5728.37
2001-07-20,1.4257,#N/A N/A,36.285,104,44.679,5437.4,1215.02,7642.35,10610,5829.69
2001-07-23,1.4271,#N/A N/A,34.59,105.7,44.8232,5387.1,1210.85,7647.95,10576.65,5764.06
2001-07-24,1.3957,#N/A N/A,33.545,105.85,43.5447,5405.3,1191.03,7627.22,10424.42,5791.73
2001-07-25,1.3636,#N/A N/A,33.16,104.51,42.2951,5320.2,1171.65,7586.51,10241.12,5663.26
2001-07-26,1.3193,#N/A N/A,33.74,104.89,42.1028,5275.7,1190.49,7623.82,10405.67,5582.76
2001-07-27,1.3279,#N/A N/A,33.295,106,42.0547,5286.1,1202.93,7602.57,10455.63,5675.76
2001-07-30,1.3543,#N/A N/A,32.735,104.7,42.9199,5403.1,1205.82,7682.16,10416.67,5754.86
2001-07-31,1.3521,#N/A N/A,32.9,105.85,41.9106,5446.7,1204.52,7641.32,10401.72,5792.19
2001-08-01,1.3421,#N/A N/A,33.095,105.21,41.8144,5529.1,1211.23,7689.69,10522.81,5861.19
2001-08-02,1.3614,#N/A N/A,33.235,107.06,41.1416,5546.9,1215.93,7741.37,10510.01,5835.23
2001-08-03,1.4157,#N/A N/A,33.725,108.8,40.5648,5584.5,1220.75,7756.19,10551.18,5777.28
2001-08-06,1.3929,#N/A N/A,33.445,108.18,41.0935,5547.6,1214.35,7756.19,10512.78,5735.88
2001-08-07,1.3664,#N/A N/A,33.065,106.51,39.7862,5526.4,1200.48,7744.21,10401.31,5746.04
2001-08-08,1.375,#N/A N/A,33.175,106.25,41.1127,5536.8,1204.4,7772.23,10458.74,5752.51
2001-08-09,1.35,#N/A N/A,32.43,104.19,40.0361,5476.5,1183.53,7654.16,10293.5,5614.51
2001-08-10,1.3607,#N/A N/A,32.505,104.08,40.2764,5402.9,1183.43,7695.26,10298.56,5512.28
2001-08-13,1.3586,#N/A N/A,32.76,104.95,40.9205,5427.2,1190.16,7644.72,10416.25,5433.49
2001-08-14,1.3636,#N/A N/A,32.915,105.86,40.5936,5431.1,1191.29,7632.7,10415.91,5453.77
2001-08-15,1.3379,#N/A N/A,32.345,106.2,40.2284,5507.8,1186.73,7605.52,10412.17,5520.71
2001-08-16,1.3171,#N/A N/A,31.6,105.01,40.1611,5461.6,1178.02,7532.72,10345.95,5455.44
2001-08-17,1.3321,#N/A N/A,32.31,105.75,39.9881,5389.8,1181.66,7569.47,10392.52,5361.92
2001-08-20,1.2907,#N/A N/A,30.94,104.59,39.2191,5342.1,1161.97,7502.75,10240.78,5222.12
2001-08-21,1.2943,#N/A N/A,31.35,104.1,39.9208,5357.4,1171.41,7525.16,10320.07,5207.83
2001-08-22,1.28,#N/A N/A,30.39,101.89,38.9018,5430.3,1157.26,7472.98,10174.14,5216.11
2001-08-23,1.3007,#N/A N/A,30.33,103.96,39.2671,5408.7,1165.31,7538.63,10276.9,5220.21
2001-08-24,1.2721,#N/A N/A,29.56,103,39.4498,5396.5,1162.09,7542.41,10229.15,5254.04
2001-08-27,1.3264,#N/A N/A,31.025,106.99,40.3629,5396.5,1184.93,7629.96,10423.17,5387.5
2001-08-28,1.3514,#N/A N/A,31.155,106.86,40.536,5471.9,1179.21,7662.24,10382.35,5406.47
2001-08-29,1.3143,#N/A N/A,30.37,104.95,39.6324,5434.7,1161.51,7578.35,10222.03,5308.78
2001-08-30,1.2736,#N/A N/A,30.125,104.13,39.0364,5417.6,1148.6,7494.34,10090.9,5305
2001-08-31,1.2736,#N/A N/A,28.47,100.36,38.6423,5332.7,1129.03,7417.65,9919.58,5162.4
2001-09-03,1.2736,#N/A N/A,28.47,100.36,38.6423,5345,1129.03,7417.65,9919.58,5188.17
2001-09-04,1.325,#N/A N/A,28.525,99.95,39.3921,5312.1,1133.58,7399.22,9949.75,5094.1
2001-09-05,1.3036,#N/A N/A,28.05,101.49,39.2479,5379.6,1132.94,7462.03,9997.49,5208.1
2001-09-06,1.325,#N/A N/A,28.87,100.35,40.0842,5316,1131.74,7447.7,10033.27,5048.08
2001-09-07,1.2657,#N/A N/A,28.01,98,38.9307,5204.3,1106.4,7415.98,9840.84,4875.37
2001-09-10,1.2343,#N/A N/A,27.7,96.59,38.1232,5070.3,1085.78,7368.77,9605.85,4730.67
2001-09-11,1.2343,#N/A N/A,27.7,96.59,38.1232,5033.7,1085.78,7344.7,9605.85,4670.13
2001-09-12,1.2343,#N/A N/A,27.7,96.59,38.1232,4746,1085.78,7344.7,9605.85,4273.53
2001-09-13,1.2343,#N/A N/A,27.7,96.59,38.1232,4882.1,1085.78,7048.8,9605.85,4335.2
2001-09-14,1.2343,#N/A N/A,27.7,96.59,38.1232,4943.6,1085.78,7102.26,9605.85,4392.4
2001-09-17,1.2407,#N/A N/A,28.79,96.47,37.8252,4755.7,1092.54,6890.85,9605.51,4115.98
2001-09-18,1.2136,#N/A N/A,26.455,93.34,33.788,4898.9,1038.77,6907.96,8920.7,4234.55
2001-09-19,1.1629,#N/A N/A,27.16,96.4,32.5384,4848.7,1032.74,6844.5,8903.4,4194.85
2001-09-20,1.2157,#N/A N/A,26.935,96,31.2407,4721.7,1016.1,6696.3,8759.13,4041.8
2001-09-21,1.12,#N/A N/A,25.38,93.4,29.1932,4556.9,984.54,6521.79,8376.21,3809.67
2001-09-24,1.1236,#N/A N/A,24.855,90.5,30.0872,4433.7,965.8,6513.13,8235.81,3787.23
2001-09-25,1.175,#N/A N/A,26.005,94.8,33.836,4613.9,1003.45,6661.97,8603.86,4038.69
2001-09-26,1.11,#N/A N/A,25.65,94.45,34.1244,4663.4,1012.27,6702.01,8659.97,4009.12
2001-09-27,1.0821,#N/A N/A,25.135,91.3,34.1052,4696.1,1007.04,6654.83,8567.39,4095.32
2001-09-28,1.1079,#N/A N/A,24.98,90,34.557,4763.6,1018.61,6669.45,8681.42,4184.5
2001-10-01,1.1079,#N/A N/A,25.585,91.72,35.7586,4903.4,1040.94,6838.56,8847.56,4308.15
2001-10-02,1.11,#N/A N/A,25.895,92.71,36.1815,4785.6,1038.55,6799.01,8836.83,4239.97
2001-10-03,1.075,#N/A N/A,26.525,93.77,36.5756,4832.3,1051.33,6838.9,8950.59,4304.2
2001-10-04,1.07,#N/A N/A,28.115,96.95,36.6717,4881.8,1072.28,6903.78,9123.78,4436.66
2001-10-05,1.1343,#N/A N/A,28.22,97.31,35.9412,5016.2,1069.63,6899.41,9060.88,4548.13
2001-10-08,1.1529,#N/A N/A,28.86,98.02,35.9989,5036,1071.38,6899.41,9119.77,4487.69
2001-10-09,1.1571,#N/A N/A,29.02,98.5,35.3741,5032.7,1062.44,6894.24,9067.94,4495.15
2001-10-10,1.1429,#N/A N/A,27.28,97.14,35.3933,5009.8,1056.75,6869.32,9052.44,4472.42
2001-10-11,1.2014,#N/A N/A,27.755,97.25,36.441,5153.1,1080.99,6952.27,9240.86,4613.19
2001-10-12,1.2671,#N/A N/A,28.16,99.4,37.4407,5164.9,1097.43,7060.11,9410.45,4718.46
2001-10-15,1.2864,#N/A N/A,28.19,100.84,37.4888,5145.5,1091.65,7031.03,9344.16,4625.13
2001-10-16,1.285,#N/A N/A,29.03,102,37.3542,5067.3,1089.98,6955.63,9347.62,4548.48
2001-10-17,1.2864,#N/A N/A,29.225,101.85,36.9793,5082.6,1097.54,7026.89,9384.23,4626.48
2001-10-18,1.2136,#N/A N/A,28.015,102.9,35.5951,5203.4,1077.09,6956.78,9232.97,4644.82
2001-10-19,1.2857,#N/A N/A,28.375,101.26,35.8066,5116,1068.61,6899.96,9163.22,4574.37
2001-10-22,1.3071,#N/A N/A,28.95,102.65,35.8066,5017.7,1073.48,6910.96,9204.11,4513.53
2001-10-23,1.3586,#N/A N/A,30.08,105.25,36.1527,5070.4,1089.9,6905.21,9377.03,4619.32
2001-10-24,1.2957,#N/A N/A,30.215,105.81,35.8258,5193.3,1084.78,6904.24,9340.08,4704.22
2001-10-25,1.3536,#N/A N/A,30.66,108.57,35.6432,5167.6,1085.2,6896.93,9345.62,4811.82
2001-10-26,1.3707,#N/A N/A,31.28,110.66,36.4026,5086.6,1100.09,6943.69,9462.9,4715.6
2001-10-29,1.3336,#N/A N/A,31.1,111.16,37.3735,5188.6,1104.61,7004.92,9545.17,4820.26
2001-10-30,1.2593,#N/A N/A,29.82,108.62,35.9796,5085.9,1078.3,6896.34,9269.5,4660.35
